timestamp,open,high,low,close,volume,quote_volume
1759278480,113969.6,113988.0,113935.3,113977.4,85.431,9735865.1978
1759278540,113977.4,113989.2,113929.2,113960.6,47.96,5465674.8403
1759278600,113960.7,113987.8,113960.6,113970.6,29.987,3417861.9822
1759278660,113970.6,114013.3,113923.7,114013.2,40.345,4597581.4026
1759278720,114013.3,114046.3,114010.6,114042.5,49.132,5602603.6946
1759278780,114042.5,114090.9,114042.5,114090.9,29.255,3337217.0252
1759278840,114090.9,114172.1,114090.9,114160.3,94.554,10793069.5678
1759278900,114160.4,114178.1,114114.2,114127.3,47.625,5436512.646
1759278960,114127.3,114132.3,114055.1,114055.1,35.116,4006321.856
1759279020,114055.2,114091.6,114041.4,114041.5,44.382,5062351.7778
1759279080,114041.5,114046.8,114031.3,114046.8,32.222,3674642.2327
1759279140,114046.8,114055.0,114019.0,114043.6,42.252,4818376.5737
1759279200,114043.6,114043.6,114020.0,114033.7,11.986,1366791.1496
1759279260,114033.6,114040.0,114013.0,114013.0,18.63,2124282.3942
1759279320,114013.1,114013.1,113944.9,113944.9,35.565,4053879.6203
1759279380,113945.0,113945.0,113917.1,113917.1,47.585,5421314.107
1759279440,113917.1,113917.2,113906.4,113913.2,34.888,3974121.0696
1759279500,113913.2,113975.7,113913.2,113975.7,29.176,3324137.0808
1759279560,113975.6,113995.0,113975.6,113982.5,52.578,5993197.4683
1759279620,113982.4,113982.5,113913.2,113920.4,41.146,4688125.4206
1759279680,113920.4,113963.3,113920.4,113963.2,14.421,1643196.0271
1759279740,113963.3,113982.9,113943.6,113975.5,25.296,2882910.6938
1759279800,113975.4,114040.0,113975.4,114010.5,31.495,3590530.4881
1759279860,114010.5,114033.7,113989.0,114033.6,18.529,2112351.908
1759279920,114033.7,114062.0,114015.1,114038.0,36.615,4175797.5495
1759279980,114038.0,114038.0,114029.0,114029.1,15.491,1766480.0903
1759280040,114029.1,114182.4,114029.0,114176.5,110.765,12639252.7106
1759280100,114176.6,114198.0,114166.4,114184.3,50.892,5811053.677
1759280160,114184.4,114197.2,114161.3,114178.6,59.374,6778856.3092
1759280220,114178.6,114178.6,114139.6,114149.6,27.738,3166456.3928
1759280280,114149.6,114154.7,114128.5,114144.1,21.834,2492163.384
1759280340,114144.1,114194.4,114144.1,114181.1,33.325,3804785.9718
1759280400,114181.0,114194.4,114140.1,114140.1,35.644,4069469.0072
1759280460,114140.1,114150.0,114112.3,114112.3,24.576,2805144.1529
1759280520,114112.4,114112.4,114097.3,114097.3,20.888,2383542.7067
1759280580,114097.4,114148.3,114083.3,114148.3,31.92,3642401.1928
1759280640,114148.2,114193.5,114138.2,114193.5,37.075,4232776.2637
1759280700,114193.5,114229.5,114193.4,114194.4,68.322,7803363.2929
1759280760,114194.4,114262.6,114194.3,114248.1,100.275,11455898.5176
1759280820,114248.0,114283.7,114248.0,114251.2,77.717,8881058.9932
1759280880,114251.1,114251.1,114239.6,114239.6,51.048,5832062.4316
1759280940,114239.6,114242.9,114239.6,114242.9,29.224,3338550.4917
1759281000,114242.9,114347.1,114242.8,114319.5,196.805,22489958.6205
1759281060,114319.5,114319.5,114265.8,114265.8,69.669,7963127.3478
1759281120,114265.9,114282.9,114265.8,114270.1,29.471,3367700.3852
1759281180,114270.1,114283.6,114261.8,114283.5,28.519,3258759.436
1759281240,114283.5,114305.6,114283.2,114283.3,51.174,5848765.9785
1759281300,114283.3,114284.9,114275.9,114283.3,98.971,11310392.3192
1759281360,114283.3,114373.0,114245.0,114275.0,237.244,27120526.7953
1759281420,114275.0,114343.3,114275.0,114343.2,108.336,12382462.6505
1759281480,114343.3,114343.3,114243.5,114252.7,139.453,15941318.1686
1759281540,114252.8,114252.8,114168.0,114203.3,58.948,6731894.6052
1759281600,114203.3,114239.4,114203.3,114225.1,40.689,4647680.654
1759281660,114225.1,114239.9,114169.1,114170.6,57.737,6593977.7883
1759281720,114170.6,114193.3,114138.5,114193.2,60.06,6856590.8944
1759281780,114193.2,114242.7,114170.0,114242.6,59.292,6771035.7877
1759281840,114242.7,114254.0,114186.7,114253.9,29.727,3395779.9486
1759281900,114253.8,114269.7,114220.4,114269.7,29.804,3404900.831
1759281960,114269.7,114288.0,114269.7,114288.0,17.55,2005608.1279
1759282020,114288.0,114288.0,114250.8,114268.8,30.825,3522438.5014
1759282080,114268.7,114302.0,114268.7,114302.0,38.016,4344943.0523
1759282140,114302.0,114331.5,114295.0,114315.7,127.606,14587301.2397
1759282200,114315.7,114315.7,114259.5,114259.5,43.468,4968129.2691
1759282260,114259.5,114259.5,114210.7,114210.7,22.969,2623625.5274
1759282320,114210.7,114210.8,114195.9,114195.9,21.582,2464745.813
1759282380,114195.9,114196.0,114180.0,114180.0,15.267,1743304.0226
1759282440,114180.0,114193.1,114159.1,114166.2,46.221,5277356.296
1759282500,114166.2,114246.0,114159.1,114215.3,42.06,4803612.8192
1759282560,114215.2,114244.2,114190.3,114244.1,37.18,4246432.0201
1759282620,114244.1,114310.0,114244.1,114283.7,47.601,5440145.356
1759282680,114283.6,114310.0,114283.6,114290.2,37.422,4277085.4236
1759282740,114290.2,114333.2,114290.2,114333.2,55.141,6303576.1689
1759282800,114333.2,114371.4,114333.2,114354.8,46.707,5341031.147
1759282860,114354.9,114388.5,114354.9,114388.4,111.886,12796750.6527
1759282920,114388.4,114420.1,114358.4,114420.1,76.187,8715412.5979
1759282980,114420.0,114440.0,114403.0,114403.0,99.955,11437407.9293
1759283040,114403.0,114403.0,114338.1,114345.4,202.479,23156831.6484
1759283100,114345.4,114379.9,114345.4,114366.0,56.32,6441506.2189
1759283160,114366.1,114379.9,114321.4,114321.4,86.473,9888995.3529
1759283220,114321.4,114333.4,114321.4,114324.3,38.875,4444397.2202
1759283280,114324.4,114333.4,114316.3,114319.8,22.456,2567223.922
1759283340,114319.9,114358.2,114319.8,114358.1,40.81,4666522.1643
1759283400,114358.1,114358.1,114316.5,114320.8,31.539,3605703.7118
1759283460,114320.7,114320.9,114300.3,114300.4,23.536,2690461.6769
1759283520,114300.4,114367.8,114293.7,114367.7,34.895,3989378.708
1759283580,114367.8,114396.0,114367.7,114390.0,46.447,5313122.1271
1759283640,114390.0,114444.0,114390.0,114443.9,63.44,7258608.5029
1759283700,114444.0,114489.4,114443.9,114489.3,145.296,16633566.7027
1759283760,114489.3,114490.0,114470.0,114482.5,124.785,14285920.9012
1759283820,114482.6,114498.0,114482.5,114490.2,53.069,6075747.5969
1759283880,114490.3,114490.3,114471.1,114471.1,32.609,3733012.0566
1759283940,114471.1,114491.6,114471.1,114491.6,70.759,8100480.8165
1759284000,114491.6,114491.6,114448.1,114468.2,70.624,8084373.146
1759284060,114468.2,114494.0,114448.1,114468.9,56.636,6483316.5825
1759284120,114469.0,114469.0,114356.2,114363.3,73.66,8428519.5062
1759284180,114363.4,114416.2,114363.3,114412.3,51.276,5865821.1222
1759284240,114412.3,114474.4,114412.3,114465.5,34.753,3977295.8569
1759284300,114465.4,114493.9,114431.0,114431.1,48.793,5585767.3379
1759284360,114431.1,114478.2,114431.1,114438.7,57.16,6542833.3011
1759284420,114438.7,114446.1,114387.3,114395.1,54.478,6233753.7033
1759284480,114395.2,114438.5,114395.1,114438.4,22.665,2593541.3958
1759284540,114438.4,114438.5,114416.1,114416.1,21.866,2502151.9563
1759284600,114416.1,114438.5,114379.2,114389.6,53.855,6161680.8147
1759284660,114389.6,114438.5,114389.6,114438.4,19.881,2274879.7104
1759284720,114438.4,114467.1,114438.4,114467.1,22.399,2563637.8669
1759284780,114467.1,114473.7,114444.0,114444.0,42.117,4820916.2379
1759284840,114444.1,114444.1,114418.2,114418.2,14.516,1661147.9019
1759284900,114418.2,114418.2,114400.0,114400.0,19.518,2232961.3119
1759284960,114400.0,114414.4,114375.9,114414.2,26.414,3021460.3658
1759285020,114414.2,114439.4,114411.2,114431.8,18.675,2136877.6693
1759285080,114431.7,114438.5,114426.6,114426.7,23.784,2721657.9118
1759285140,114426.6,114426.7,114354.8,114393.8,63.216,7231339.1156
1759285200,114393.8,114399.9,114379.7,114386.3,25.623,2931072.5632
1759285260,114386.3,114394.0,114381.9,114386.3,14.976,1713089.4969
1759285320,114386.4,114394.0,114380.1,114385.1,30.789,3521866.7209
1759285380,114385.2,114409.1,114385.2,114402.0,26.1,2985825.0094
1759285440,114402.0,114407.8,114399.2,114399.3,12.575,1438645.9716
1759285500,114399.2,114405.2,114390.0,114390.0,12.203,1395996.973
1759285560,114390.0,114390.1,114372.0,114372.0,20.104,2299611.9452
1759285620,114371.2,114400.0,114367.5,114399.9,38.557,4410178.216
1759285680,114399.9,114400.0,114389.1,114389.2,13.88,1587779.5724
1759285740,114389.2,114389.2,114368.1,114368.2,18.68,2136491.5943
1759285800,114368.2,114373.6,114320.4,114321.8,57.787,6607624.0705
1759285860,114321.8,114321.9,114237.8,114262.0,85.3,9747290.9691
1759285920,114262.0,114319.2,114252.6,114318.1,36.27,4144772.4431
1759285980,114318.2,114369.6,114318.1,114369.5,43.75,5002984.2135
1759286040,114369.6,114369.6,114369.5,114369.5,6.396,731507.5123
1759286100,114369.5,114369.6,114356.6,114356.7,29.112,3329268.084
1759286160,114356.6,114374.0,114343.0,114374.0,94.777,10838289.1637
1759286220,114374.0,114378.9,114374.0,114378.9,15.083,1725148.7714
1759286280,114378.9,114387.1,114363.5,114387.1,23.404,2676898.742
1759286340,114387.1,114387.1,114373.0,114379.8,26.387,3018193.1345
1759286400,114379.8,114379.9,114303.7,114303.8,39.392,4503951.682
1759286460,114303.8,114321.0,114303.7,114316.1,31.837,3639373.681
1759286520,114316.1,114321.0,114300.1,114300.1,21.914,2505035.9949
1759286580,114300.2,114300.2,114296.6,114296.7,42.135,4815898.4728
1759286640,114296.6,114296.7,114275.3,114275.3,40.475,4625817.2959
1759286700,114275.4,114280.3,114249.3,114275.7,135.652,15500263.1942
1759286760,114275.4,114316.5,114275.4,114316.4,17.351,1983211.548
1759286820,114316.5,114330.0,114316.4,114329.9,8.811,1007320.3824
1759286880,114329.9,114330.0,114309.1,114320.0,162.768,18608909.0135
1759286940,114320.0,114330.0,114312.4,114312.4,236.706,27061144.9603
1759287000,114312.5,114312.5,114235.8,114257.7,61.707,7050969.6796
1759287060,114257.7,114294.2,114239.5,114294.2,50.573,5778308.5332
1759287120,114294.2,114324.0,114294.1,114321.1,38.854,4441676.5035
1759287180,114321.0,114321.1,114306.0,114306.1,21.079,2409658.1669
1759287240,114306.1,114306.2,114263.3,114295.8,63.33,7237594.0441
1759287300,114295.8,114312.6,114266.0,114275.2,67.665,7733075.9681
1759287360,114275.2,114275.3,114261.9,114262.0,20.994,2399031.8036
1759287420,114261.9,114262.0,114227.0,114230.0,69.848,7979061.188
1759287480,114230.1,114231.7,114219.9,114224.8,28.195,3220582.7521
1759287540,114224.7,114230.1,114218.9,114219.0,30.959,3536354.3693
1759287600,114219.0,114226.2,114218.9,114219.0,11.975,1367849.0046
1759287660,114219.0,114219.0,114207.4,114207.4,33.048,3774488.7266
1759287720,114207.5,114207.5,114168.7,114168.8,53.505,6109840.1467
1759287780,114168.7,114188.5,114139.4,114188.4,126.236,14410135.2077
1759287840,114188.4,114226.4,114176.3,114185.5,102.543,11710451.6027
1759287900,114185.5,114248.0,114184.1,114248.0,83.409,9524915.9186
1759287960,114248.0,114251.9,114244.3,114246.8,50.234,5739156.9979
1759288020,114246.9,114262.1,114233.9,114262.0,145.21,16589666.4563
1759288080,114262.1,114303.8,114262.1,114300.2,141.064,16122171.057
1759288140,114300.2,114310.1,114287.1,114303.3,106.738,12199881.6967
1759288200,114303.3,114317.1,114281.6,114317.1,102.837,11754262.5474
1759288260,114317.1,114357.7,114317.0,114355.3,45.784,5235322.9305
1759288320,114355.2,114370.0,114355.2,114369.9,33.003,3774248.98
1759288380,114370.0,114370.0,114342.2,114357.7,76.597,8759368.7752
1759288440,114357.8,114387.8,114357.7,114387.8,56.52,6464400.0891
1759288500,114387.8,114423.9,114354.5,114414.5,127.47,14582480.492
1759288560,114414.4,114416.2,114365.8,114416.2,80.985,9263915.3673
1759288620,114416.2,114421.6,114363.5,114369.2,47.224,5402613.8822
1759288680,114369.2,114393.3,114360.0,114383.8,88.493,10121707.2963
1759288740,114383.7,114413.1,114383.7,114407.7,26.473,3028629.1673
1759288800,114407.7,114455.5,114407.7,114422.3,85.667,9803396.0208
1759288860,114422.2,114422.3,114364.0,114379.9,75.051,8584462.1102
1759288920,114379.9,114391.1,114335.3,114335.3,57.644,6592839.0704
1759288980,114335.3,114356.8,114283.5,114328.0,154.371,17649224.7519
1759289040,114328.0,114412.0,114328.0,114411.9,218.428,24981835.8651
1759289100,114412.0,114480.9,114411.9,114477.7,213.926,24487846.9879
1759289160,114477.7,114481.2,114466.3,114474.3,50.232,5750376.1224
1759289220,114474.2,114474.3,114416.5,114416.5,26.887,3077232.0533
1759289280,114416.6,114420.9,114343.2,114419.3,184.596,21112909.3637
1759289340,114419.4,114463.0,114411.2,114416.7,116.043,13279456.247
1759289400,114416.7,114471.5,114416.7,114470.0,111.36,12744412.2357
1759289460,114470.1,114470.1,114430.3,114446.4,136.323,15602001.5192
1759289520,114446.4,114446.4,114409.0,114409.0,74.457,8519720.5898
1759289580,114409.0,114416.1,114409.0,114416.0,23.052,2637490.605
1759289640,114416.1,114460.1,114416.0,114460.0,67.82,7761089.5699
1759289700,114460.1,114480.0,114460.0,114468.8,119.903,13725949.165
1759289760,114468.8,114475.2,114467.3,114467.3,19.264,2205170.1135
1759289820,114467.3,114467.4,114418.0,114418.2,78.34,8965097.3383
1759289880,114418.2,114418.3,114375.5,114375.5,98.424,11258861.6511
1759289940,114375.6,114375.6,114375.5,114375.5,9.747,1114818.1117
1759290000,114375.5,114375.6,114357.9,114358.0,110.603,12649921.8847
1759290060,114358.0,114359.3,114346.6,114346.8,97.345,11131432.4548
1759290120,114346.8,114346.8,114298.5,114298.6,145.484,16632941.8521
1759290180,114298.5,114298.6,114285.5,114285.6,53.679,6135042.5187
1759290240,114285.6,114291.0,114272.3,114272.4,89.849,10268111.4755
1759290300,114272.4,114272.4,114183.1,114197.1,260.335,29731546.5479
1759290360,114197.2,114197.2,114160.0,114160.0,97.147,11092275.775
1759290420,114160.1,114181.8,114160.1,114170.5,113.893,13003857.0796
1759290480,114170.6,114190.4,114135.9,114141.7,162.155,18511196.7615
1759290540,114141.7,114141.8,114084.4,114084.4,79.996,9128666.253
1759290600,114084.5,114133.9,114038.7,114133.9,111.406,12709627.2938
1759290660,114133.9,114169.2,114133.9,114162.6,122.119,13941016.8514
1759290720,114162.7,114187.7,114095.5,114096.2,100.033,11418648.8814
1759290780,114096.2,114106.1,114056.7,114106.1,248.901,28394566.5843
1759290840,114106.0,114169.3,114106.0,114117.7,139.713,15948078.946
1759290900,114117.6,114147.2,114111.5,114131.0,79.162,9034401.3032
1759290960,114131.0,114155.0,114131.0,114155.0,43.759,4994834.4481
1759291020,114154.9,114155.0,114154.9,114155.0,8.755,999426.742
1759291080,114155.0,114155.0,114145.0,114153.3,73.21,8357089.5933
1759291140,114153.4,114202.9,114135.8,114135.9,143.229,16353989.7657
1759291200,114135.8,114189.5,114095.2,114180.8,147.693,16857702.3049
1759291260,114180.9,114283.0,114180.8,114277.0,153.561,17541905.7142
1759291320,114277.0,114327.4,114276.9,114300.1,111.871,12787255.7892
1759291380,114300.0,114300.0,114256.6,114262.3,64.776,7402227.2446
1759291440,114262.2,114262.2,114248.3,114249.9,43.424,4961210.841
1759291500,114249.9,114314.7,114249.9,114283.1,137.651,15732670.1451
1759291560,114283.1,114360.9,114283.0,114351.2,86.841,9929770.8388
1759291620,114351.2,114375.1,114351.2,114375.0,63.176,7224928.1193
1759291680,114375.1,114398.4,114338.0,114342.6,75.964,8687681.2048
1759291740,114342.5,114342.5,114292.1,114302.6,37.292,4262684.3309
1759291800,114302.6,114302.7,114275.1,114298.8,25.887,2958543.6939
1759291860,114298.7,114298.8,114271.2,114271.2,16.773,1916967.8479
1759291920,114271.2,114319.8,114271.2,114319.8,30.865,3527742.3254
1759291980,114319.8,114319.8,114300.0,114300.0,39.309,4493551.8553
1759292040,114300.0,114300.1,114272.6,114284.8,23.749,2714224.0232
1759292100,114284.8,114386.1,114284.8,114377.9,80.121,9162234.1887
1759292160,114377.8,114377.9,114318.7,114337.8,58.381,6675430.5998
1759292220,114337.7,114374.5,114337.7,114374.5,20.877,2387347.3874
1759292280,114374.7,114471.2,114374.7,114459.8,171.26,19599389.9003
1759292340,114459.7,114471.0,114453.0,114459.5,58.325,6676078.3515
1759292400,114459.5,114475.0,114410.4,114410.4,104.299,11936930.4313
1759292460,114410.5,114410.5,114362.6,114362.6,92.321,10559846.1403
1759292520,114362.7,114399.6,114343.8,114350.0,63.524,7265468.8645
1759292580,114350.0,114374.6,114340.0,114374.5,64.233,7345321.7813
1759292640,114374.5,114400.0,114374.5,114399.9,45.204,5170868.4644
1759292700,114400.0,114442.9,114399.9,114442.9,82.23,9409930.4421
1759292760,114442.8,114448.3,114439.4,114439.5,61.763,7068397.9294
1759292820,114439.4,114439.5,114400.0,114412.9,50.103,5732122.4376
1759292880,114413.0,114436.0,114412.9,114436.0,16.484,1886207.1622
1759292940,114435.9,114553.5,114435.9,114549.9,243.916,27930508.5566
1759293000,114550.0,114637.0,114549.9,114552.8,233.105,26712185.8428
1759293060,114552.8,114552.8,114509.4,114540.6,147.824,16930741.8872
1759293120,114540.6,114669.0,114540.6,114668.9,250.627,28727510.262
1759293180,114668.9,114669.0,114583.0,114593.0,166.092,19037991.2143
1759293240,114593.0,114593.1,114462.8,114462.8,173.246,19841246.4983
1759293300,114462.8,114508.8,114450.0,114476.9,86.793,9936050.0217
1759293360,114477.0,114588.4,114477.0,114568.6,165.136,18917209.7911
1759293420,114568.6,114660.1,114562.3,114600.3,228.498,26193105.2203
1759293480,114600.2,114600.3,114537.7,114537.8,72.507,8306160.2485
1759293540,114537.7,114537.8,114486.1,114491.9,81.437,9325588.5792
1759293600,114491.9,114505.6,114486.0,114505.6,88.674,10152546.9257
1759293660,114505.5,114561.5,114505.5,114524.0,56.312,6449767.5468
1759293720,114524.0,114550.0,114518.9,114534.3,45.72,5236410.0116
1759293780,114534.4,114558.5,114514.2,114514.2,65.723,7527969.7382
1759293840,114514.2,114514.3,114497.3,114503.3,35.291,4040917.9735
1759293900,114503.3,114510.6,114458.2,114458.3,40.107,4591269.3036
1759293960,114458.3,114500.0,114458.3,114499.9,41.569,4758751.4261
1759294020,114500.0,114545.9,114499.0,114545.9,68.516,7846108.6896
1759294080,114545.8,114545.9,114493.5,114493.5,32.96,3774451.9613
1759294140,114493.5,114528.9,114478.0,114528.9,35.645,4081423.4785
1759294200,114528.8,114528.9,114455.3,114468.7,92.352,10574367.0393
1759294260,114468.1,114470.0,114428.8,114469.6,62.378,7138929.9412
1759294320,114469.6,114469.7,114400.1,114414.2,91.634,10485177.5837
1759294380,114414.2,114414.3,114271.7,114326.8,278.802,31875360.8156
1759294440,114326.7,114326.8,114277.9,114288.9,123.133,14073728.8644
1759294500,114289.0,114310.4,114264.9,114296.3,109.884,12557739.237
1759294560,114296.4,114296.4,114226.6,114246.1,174.977,19992331.921
1759294620,114246.0,114249.3,114196.2,114238.3,188.086,21483561.4782
1759294680,114238.4,114249.2,114184.4,114196.8,177.58,20283798.61
1759294740,114196.8,114236.2,114196.8,114227.8,59.576,6805037.5518
1759294800,114227.8,114286.4,114227.8,114270.4,136.105,15552474.9271
1759294860,114270.5,114305.0,114200.8,114227.7,241.234,27558140.8784
1759294920,114227.7,114291.2,114213.2,114213.3,158.247,18080017.6925
1759294980,114213.2,114225.0,114205.2,114220.7,53.101,6064998.9408
1759295040,114220.6,114266.6,114220.6,114253.8,124.601,14233855.2385
1759295100,114253.9,114307.7,114253.8,114307.7,33.642,3844887.4641
1759295160,114307.6,114328.0,114307.6,114328.0,49.638,5674559.9474
1759295220,114327.9,114477.3,114327.9,114457.5,308.023,35237002.4494
1759295280,114457.5,114514.3,114457.5,114490.5,102.293,11711895.4452
1759295340,114490.5,114558.5,114490.5,114529.6,81.672,9354467.2984
1759295400,114529.6,114543.7,114490.6,114543.7,61.155,7002891.6659
1759295460,114543.7,114688.8,114543.6,114606.6,279.717,32063483.8107
1759295520,114606.5,114700.0,114606.5,114691.0,292.03,33488362.1277
1759295580,114691.1,114691.1,114603.5,114603.5,100.888,11566862.723
1759295640,114603.6,114603.6,114543.8,114552.5,184.238,21108331.6505
1759295700,114552.5,114570.4,114527.9,114570.3,84.53,9682267.7692
1759295760,114570.3,114586.1,114559.6,114586.0,33.603,3849759.6442
1759295820,114586.1,114586.1,114546.5,114573.5,78.153,8953632.0689
1759295880,114573.6,114631.0,114548.7,114611.9,69.248,7935978.9468
1759295940,114611.9,114661.3,114611.9,114661.1,81.999,9399976.8679
1759296000,114661.2,114661.2,114600.0,114607.7,142.949,16385155.9974
1759296060,114607.7,114607.7,114510.0,114545.2,45.313,5190621.6845
1759296120,114545.1,114592.4,114545.1,114592.4,51.738,5927156.4421
1759296180,114592.4,114628.0,114538.3,114538.3,58.43,6696300.6032
1759296240,114538.3,114544.4,114496.1,114503.5,49.565,5676134.2479
1759296300,114503.5,114525.6,114480.0,114480.1,30.971,3546333.6916
1759296360,114480.0,114547.4,114471.7,114547.4,63.005,7214943.6329
1759296420,114547.4,114563.9,114538.6,114546.6,100.421,11503922.7112
1759296480,114546.6,114546.6,114501.6,114507.2,47.56,5446136.0902
1759296540,114507.2,114563.8,114507.2,114553.7,83.837,9602643.4344
1759296600,114553.7,114553.8,114508.1,114518.4,54.104,6196247.7369
1759296660,114518.3,114518.4,114502.6,114513.2,39.625,4537400.6206
1759296720,114513.2,114529.4,114479.2,114520.4,40.64,4653242.8881
1759296780,114520.4,114558.7,114520.4,114544.7,53.66,6146893.698
1759296840,114544.7,114576.6,114544.7,114573.7,49.624,5685159.8215
1759296900,114573.7,114580.0,114526.3,114526.3,33.97,3891597.1522
1759296960,114526.4,114547.2,114526.3,114547.0,41.432,4745391.5418
1759297020,114547.0,114556.5,114526.3,114526.3,22.804,2612120.2725
1759297080,114526.3,114541.2,114526.3,114541.2,15.924,1823834.4003
1759297140,114541.1,114547.5,114510.2,114547.5,50.68,5804092.7285
1759297200,114547.6,114568.5,114539.1,114539.2,44.991,5154264.9601
1759297260,114539.2,114539.2,114502.5,114502.6,53.743,6154208.5094
1759297320,114502.5,114526.2,114502.5,114513.0,56.379,6456212.4077
1759297380,114513.1,114520.0,114500.0,114520.0,50.156,5742941.9188
1759297440,114520.0,114520.0,114508.7,114511.9,14.894,1705557.2397
1759297500,114512.0,114520.0,114500.5,114515.0,17.094,1957448.629
1759297560,114515.0,114515.1,114498.9,114498.9,28.82,3300124.1364
1759297620,114498.9,114519.7,114498.9,114519.6,15.263,1747767.1018
1759297680,114519.6,114550.7,114513.0,114547.2,19.302,2210623.3549
1759297740,114547.3,114595.5,114534.7,114584.1,31.919,3656849.8024
1759297800,114584.0,114584.2,114568.3,114568.4,26.163,2997716.8131
1759297860,114568.4,114568.5,114529.6,114540.6,21.73,2488943.1425
1759297920,114540.6,114540.7,114532.5,114538.4,16.908,1936584.0194
1759297980,114538.4,114548.0,114529.6,114548.0,18.048,2067100.7728
1759298040,114547.9,114563.2,114534.6,114559.3,26.54,3040140.6217
1759298100,114559.2,114562.7,114554.0,114562.7,12.03,1378145.1516
1759298160,114562.7,114562.7,114517.3,114517.3,36.623,4195102.0314
1759298220,114517.2,114517.3,114493.2,114498.3,72.158,8262470.9355
1759298280,114498.3,114539.4,114484.2,114487.1,73.184,8380337.3287
1759298340,114487.1,114511.5,114453.7,114511.4,67.64,7743229.272
1759298400,114511.5,114528.9,114467.9,114468.0,69.104,7912807.345
1759298460,114467.9,114524.7,114462.2,114524.6,51.922,5943954.365
1759298520,114524.7,114524.7,114450.2,114450.2,32.57,3729428.6496
1759298580,114450.1,114473.2,114413.8,114457.2,60.258,6895878.4459
1759298640,114457.1,114481.4,114443.1,114454.9,79.605,9111309.3401
1759298700,114454.9,114493.9,114454.9,114483.6,42.192,4830198.7389
1759298760,114483.7,114529.9,114472.7,114479.6,68.585,7853064.68
1759298820,114479.6,114500.0,114479.5,114491.8,61.13,6998906.6347
1759298880,114491.8,114515.4,114443.9,114445.8,60.139,6883990.7071
1759298940,114445.8,114460.0,114415.1,114459.9,36.161,4137786.3724
1759299000,114460.0,114474.7,114433.7,114464.1,47.126,5393897.6137
1759299060,114464.1,114464.2,114444.8,114444.8,18.664,2136310.0933
1759299120,114444.9,114468.9,114444.8,114468.9,12.53,1434101.4608
1759299180,114468.9,114503.9,114468.8,114503.9,18.393,2105923.1722
1759299240,114503.8,114503.9,114500.0,114503.1,32.708,3745133.9251
1759299300,114503.1,114520.7,114438.3,114438.3,119.414,13671842.36
1759299360,114438.3,114464.9,114438.3,114454.8,13.685,1566258.5536
1759299420,114454.9,114544.9,114454.9,114544.9,34.969,4004565.2754
1759299480,114544.8,114570.1,114476.4,114476.4,82.725,9475414.4089
1759299540,114476.4,114476.4,114413.7,114418.8,95.355,10912597.1853
1759299600,114418.8,114418.8,114309.4,114337.3,219.462,25095831.694
1759299660,114337.3,114391.6,114337.2,114391.5,32.127,3674475.8293
1759299720,114391.6,114391.6,114312.5,114312.6,59.468,6800633.0733
1759299780,114312.6,114347.8,114250.0,114342.0,107.332,12267635.8972
1759299840,114342.0,114385.3,114341.9,114378.1,54.235,6202840.8212
1759299900,114378.0,114391.3,114338.1,114383.2,53.429,6110405.4472
1759299960,114383.1,114385.2,114328.6,114332.9,49.34,5642723.0824
1759300020,114332.9,114348.0,114301.0,114329.9,71.912,8221457.7167
1759300080,114330.0,114362.4,114324.6,114338.3,68.987,7888380.5319
