timestamp,symbol,action,direction,price,quantity,value,pattern,timeframe,probability,strength,stop_loss,take_profit,order_id,reason
2025-11-18 03:34:54.733,DASHUSDT,SELL,CLOSE_LONG,77.74,2.989,232.36485999999996,ascending_triangle,1min,0.7978567,0.7519436999551765,77.7559,81.3082,89258448,stop_loss,-3.59
2025-11-18 03:35:16.212,ZECUSDT,SELL,CLOSE_LONG,615.64,0.396,243.79344,ascending_triangle,15s,0.7422376,0.8698618577197168,616.4228499999999,644.5843,273213934,stop_loss,-4.03
2025-11-18 03:54:46.806,NEARUSDT,SELL,CLOSE_LONG,2.285,91.8,209.763,ascending_triangle,1min,0.72748524,0.8037760674116332,2.2851999999999997,2.3895999999999997,52508255,stop_loss,-3.21
2025-11-18 03:58:59.599,SNXUSDT,SELL,CLOSE_LONG,0.68,324.4,220.592,ascending_triangle,1min,0.8207474,0.8747863721987498,0.680635,0.71173,43815724,stop_loss,-3.57
2025-11-18 04:02:32.833,PENDLEUSDT,SELL,CLOSE_LONG,2.303,117.6,270.83279999999996,ascending_triangle,15s,0.88936067,0.8723177175199804,2.305885,2.41123,48584580,stop_loss,-4.47
2025-11-18 04:14:01.756,ZECUSDT,BUY,long,604.92,0.43,260.1156,descending_triangle,1min,0.7391437,0.8114200462109417,595.8462,623.0676,273506323,Pattern entry,0.0
2025-11-18 04:15:01.457,DASHUSDT,BUY,long,75.61,3.27,247.2447,descending_triangle,1min,0.85015494,0.8141364617140053,74.47585,77.8783,89346792,Pattern entry,0.0
2025-11-18 04:48:01.583,XRPUSDT,BUY,long,2.1708,108.2,234.88056,ascending_triangle,1min,0.75616944,0.8119257439374128,2.138238,2.235924,239241805,Pattern entry,0.0
2025-11-18 05:47:33.182,XRPUSDT,SELL,CLOSE_LONG,2.1373,108.2,231.25586000000004,ascending_triangle,1min,0.75616944,0.8119257439374128,2.138238,2.235924,239517766,stop_loss,-3.62
2025-11-18 07:28:44.433,DASHUSDT,SELL,CLOSE_LONG,74.46,3.27,243.4842,descending_triangle,1min,0.85015494,0.8141364617140053,74.47585,77.8783,89629577,stop_loss,-3.76
2025-11-18 07:40:40.534,ZECUSDT,SELL,CLOSE_LONG,593.94,0.43,255.3942,descending_triangle,1min,0.7391437,0.8114200462109417,595.8462,623.0676,274944871,stop_loss,-4.72
