timestamp,coin,action,direction,pattern,timeframe,entry_price,exit_price,stop_loss,take_profit,position_size,probability,strength,exit_reason,pnl_usdt,total_pnl,hedging_used
2025-10-01 08:40:45,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,113990.7,115392.0,114104.69069999998,115358.5884,6.44236885114312e-05,0.683524,0.6835240125656128,partial_tp_1.2%,0.09027691471106872,0.47438865985080136,no
2025-10-01 08:42:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,114127.3,115506.4,114241.4273,115496.8276,0.0001314321814324881,0.7941914,0.7941914200782776,partial_tp_1.2%,0.1812581214135432,0.625465523142931,no
2025-10-01 08:42:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,114102.7,115506.4,114216.80269999999,115471.9324,9.198292415516899e-05,0.7919657,0.7919657230377197,partial_tp_1.2%,0.12911643063661044,0.7334618373489048,no
2025-10-01 08:49:45,BTCUSDT,CLOSE,long,ascending_triangle,15s,113990.7,116149.5,114104.69069999998,115358.5884,0,0.683524,0.6835240125656128,partial_tp_1.8%,0.34923437305161886,0.8356821114986241,no
2025-10-01 08:50:00,BTCUSDT,CLOSE,long,ascending_triangle,15s,114127.3,116364.0,114241.4273,115496.8276,0,0.7941914,0.7941914200782776,partial_tp_1.8%,0.7180402936019668,1.0543624973484598,no
2025-10-01 08:50:00,BTCUSDT,CLOSE,long,ascending_triangle,15s,114102.7,116364.0,114216.80269999999,115471.9324,0,0.7919657,0.7919657230377197,partial_tp_1.8%,0.5052070126298496,1.2096779827541515,no
2025-10-01 08:51:30,BTCUSDT,OPEN,long,ascending_triangle,15s,116246.3,,115316.3296,117641.2556,0.000519521556178917,0.73104775,0.7310477495193481,,0.0,1.2096779827541515,no
2025-10-01 08:51:45,BTCUSDT,OPEN,long,ascending_triangle,15s,116240.0,,115310.08,117634.88,0.00036352893440834546,0.683979,0.6839789748191833,,0.0,1.2096779827541515,no
2025-10-01 09:02:00,BTCUSDT,OPEN,long,ascending_triangle,15s,116096.4,,115167.62879999999,117489.55679999999,0.00025467581556308,0.62150925,0.6215092539787292,,0.0,1.2096779827541515,no
2025-10-01 03:23:30,ETHUSDT,CLOSE,long,ascending_triangle,15s,4137.27,4140.61,4141.40727,4186.917240000001,0,0.6137957,0.6137956976890564,stop_loss,0.2676402555308134,0.11737261527528256,no
2025-10-01 03:27:30,ETHUSDT,OPEN,long,ascending_triangle,15s,4144.29,,4111.13568,4194.02148,0.009317823589315079,0.6322383,0.6322383284568787,,0.0,0.11737261527528256,no
2025-10-01 14:03:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,116096.4,117067.8,116212.49639999997,117489.55679999999,0.00012733790778154,0.62150925,0.6215092539787292,partial_tp_0.8%,0.12369604361898907,1.303683384975584,no
2025-10-01 14:04:45,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,116240.0,117176.0,116356.23999999999,117634.88,0.00018176446720417273,0.683979,0.6839789748191833,partial_tp_0.8%,0.17013154130310568,1.4313881914017605,no
2025-10-01 14:15:30,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,116246.3,117187.9,116362.54629999999,117641.2556,0.0002597607780894585,0.73104775,0.7310477495193481,partial_tp_0.8%,0.24459074864903188,1.6153418906261021,no
2025-10-01 08:30:45,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4142.0,4175.34,4146.142,4191.704,0.005067841622404636,0.7851815,0.7851815223693848,partial_tp_0.8%,0.16896183969097128,0.24418349312656287,no
2025-10-01 08:31:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4143.39,4182.51,4147.53339,4193.110680000001,0.0035447792025370527,0.7714862,0.771486222743988,partial_tp_0.8%,0.1386717624032491,0.3533417783674087,no
2025-10-01 08:31:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4144.29,4182.51,4148.434289999999,4194.02148,0.004658911794657539,0.6322383,0.6322383284568787,partial_tp_0.8%,0.17806360879181235,0.4926115604274667,no
2025-10-01 08:31:45,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4142.0,4192.06,4146.142,4191.704,0.002533920811202318,0.7851815,0.7851815223693848,partial_tp_1.2%,0.12684807580878904,0.5983417881604469,no
2025-10-01 08:34:30,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4143.39,4193.23,4147.53339,4193.110680000001,0.0017723896012685264,0.7714862,0.771486222743988,partial_tp_1.2%,0.088335897727222,0.6719019472899417,no
2025-10-01 08:35:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4144.29,4195.0,4148.434289999999,4194.02148,0.0023294558973287697,0.6322383,0.6322383284568787,partial_tp_1.2%,0.118126708553542,0.7706026475734489,no
2025-10-01 08:36:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4142.0,4220.39,4146.142,4191.704,0,0.7851815,0.7851815223693848,partial_tp_1.8%,0.49444396788991085,0.9165605659112093,no
2025-10-01 08:36:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4143.39,4220.39,4147.53339,4193.110680000001,0,0.7714862,0.771486222743988,partial_tp_1.8%,0.36348165942814764,1.0161795844595882,no
2025-10-01 08:36:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4144.29,4220.39,4148.434289999999,4194.02148,0,0.6322383,0.6322383284568787,partial_tp_1.8%,0.4734619111320746,1.1450042027488185,no
2025-10-01 08:37:30,ETHUSDT,OPEN,long,ascending_triangle,15s,4212.4,,4178.7008,4262.9488,0.014333217426821362,0.6859342,0.6859341859817505,,0.0,1.1450042027488185,no
2025-10-01 08:37:45,ETHUSDT,OPEN,long,ascending_triangle,15s,4210.29,,4176.60768,4260.81348,0.010033978274321481,0.7061231,0.7061231136322021,,0.0,1.1450042027488185,no
2025-10-01 08:42:30,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4212.4,4246.36,4216.612399999999,4262.9488,0.007166608713410681,0.6859342,0.6859341859817505,partial_tp_0.8%,0.243378031907427,1.3277616115355957,no
2025-10-01 08:42:30,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4210.29,4246.36,4214.50029,4260.81348,0.005016989137160741,0.7061231,0.7061231136322021,partial_tp_0.8%,0.18096279817738645,1.466297488526212,no
2025-10-01 08:44:30,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4212.4,4264.0,4216.612399999999,4262.9488,0.0035833043567053404,0.6859342,0.6859341859817505,partial_tp_1.2%,0.18489850480599687,1.6208224722830316,no
2025-10-01 08:44:30,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4210.29,4264.0,4214.50029,4260.81348,0.0025084945685803703,0.7061231,0.7061231136322021,partial_tp_1.2%,0.1347312432784518,1.7342960051239085,no
2025-10-01 08:48:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4212.4,4293.52,4216.612399999999,4262.9488,0,0.6859342,0.6859341859817505,partial_tp_1.8%,0.718954186129364,1.9492114205295048,no
2025-10-01 08:48:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4210.29,4293.52,4214.50029,4260.81348,0,0.7061231,0.7061231136322021,partial_tp_1.8%,0.5244760443987837,2.104977193483766,no
2025-10-01 08:51:30,ETHUSDT,OPEN,long,ascending_triangle,15s,4310.52,,4276.0358400000005,4362.24624,0.01407911973653879,0.82558596,0.8255859613418579,,0.0,2.104977193483766,no
2025-10-01 15:28:45,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,116096.4,117530.2,116212.49639999997,117489.55679999999,6.366895389077e-05,0.62150925,0.6215092539787292,partial_tp_1.2%,0.09128854608858622,1.691755675491631,no
2025-10-01 16:08:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,116246.3,117649.9,116362.54629999999,117641.2556,0.00012988038904472926,0.73104775,0.7310477495193481,partial_tp_1.2%,0.18230011406318086,1.843677260102728,no
2025-10-01 16:08:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,116240.0,117649.9,116356.23999999999,117634.88,9.088223360208637e-05,0.683979,0.6839789748191833,partial_tp_1.2%,0.12813486115558104,1.9505556847293404,no
2025-10-01 09:19:15,ETHUSDT,OPEN,long,ascending_triangle,15s,4287.78,,4253.47776,4339.23336,0.009903405152913538,0.8099586,0.8099585771560669,,0.0,2.104977193483766,no
2025-10-01 09:19:30,ETHUSDT,OPEN,long,ascending_triangle,15s,4287.64,,4253.33888,4339.09168,0.006929638844638951,0.7606991,0.7606990933418274,,0.0,2.104977193483766,no
2025-10-01 14:31:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4287.78,4322.76,4292.067779999999,4339.23336,0.004951702576456769,0.8099586,0.8099585771560669,partial_tp_0.8%,0.17321055612446012,2.2355509165055425,no
2025-10-01 14:31:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4287.64,4322.76,4291.92764,4339.09168,0.0034648194223194755,0.7606991,0.7606990933418274,partial_tp_0.8%,0.1216844581118596,2.3274018934634624,no
2025-10-01 15:29:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4287.78,4340.3,4292.067779999999,4339.23336,0.0024758512882283846,0.8099586,0.8099585771560669,partial_tp_1.2%,0.13003170965775585,2.436071760138281,no
2025-10-01 15:29:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4287.64,4340.3,4291.92764,4339.09168,0.0017324097111597377,0.7606991,0.7606990933418274,partial_tp_1.2%,0.09122869538967154,2.512353328484649,no
2025-10-01 23:16:30,BTCUSDT,CLOSE,long,ascending_triangle,15s,116096.4,118300.8,116212.49639999997,117489.55679999999,0,0.62150925,0.6215092539787292,partial_tp_1.8%,0.3553364316643892,2.0538084931517755,no
2025-10-01 23:17:30,BTCUSDT,OPEN,long,ascending_triangle,15s,118209.7,,117264.0224,119628.2164,0.00044789870933890593,0.744387,0.7443869709968567,,0.0,2.0538084931517755,no
2025-10-01 23:19:30,BTCUSDT,CLOSE,long,ascending_triangle,15s,116246.3,118408.7,116362.54629999999,117641.2556,0,0.73104775,0.7310477495193481,partial_tp_1.8%,0.7077442159825346,2.2588904197237754,no
2025-10-01 23:19:30,BTCUSDT,CLOSE,long,ascending_triangle,15s,116240.0,118408.7,116356.23999999999,117634.88,0,0.683979,0.6839789748191833,partial_tp_1.8%,0.4953627024715312,2.4029688692670743,no
2025-10-01 23:20:30,BTCUSDT,OPEN,long,ascending_triangle,15s,118271.7,,117325.5264,119690.9604,0.0003794696375686849,0.7428629,0.74286288022995,,0.0,2.4029688692670743,no
2025-10-01 23:30:45,BTCUSDT,OPEN,long,ascending_triangle,15s,118301.9,,117355.48479999999,119721.52279999999,0.00026544712500646626,0.72199076,0.7219907641410828,,0.0,2.4029688692670743,no
2025-10-02 00:07:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,118209.7,119210.4,118327.90969999999,119628.2164,0.00022394935466945297,0.744387,0.7443869709968567,partial_tp_0.8%,0.22410611921772094,2.5739049103042384,no
2025-10-02 00:07:30,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,118271.7,119261.3,118389.97169999998,119690.9604,0.00018973481878434246,0.7428629,0.74286288022995,partial_tp_0.8%,0.1877615766689864,2.7165982062629235,no
2025-10-02 00:07:30,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,118301.9,119261.3,118420.20189999999,119721.52279999999,0.00013272356250323313,0.72199076,0.7219907641410828,partial_tp_0.8%,0.12733498586560302,2.8124029579048586,no
2025-10-02 00:58:00,BTCUSDT,CLOSE,long,ascending_triangle,15s,118301.9,118413.3,118420.20189999999,119721.52279999999,0,0.72199076,0.7219907641410828,stop_loss,0.14212039072846436,2.7800692285061532,no
2025-10-02 00:59:15,BTCUSDT,CLOSE,long,ascending_triangle,15s,118271.7,118371.4,118389.97169999998,119690.9604,0,0.7428629,0.74286288022995,stop_loss,0.20667813810178481,2.7316460946770706,no
2025-10-02 01:04:45,BTCUSDT,OPEN,long,ascending_triangle,15s,118540.9,,117592.5728,119963.3908,0.000446600308577217,0.77940077,0.7794007658958435,,0.0,2.7316460946770706,no
2025-10-02 01:05:00,BTCUSDT,OPEN,long,ascending_triangle,15s,118526.5,,117578.288,119948.818,0.00031252420043246875,0.7204111,0.7204111218452454,,0.0,2.7316460946770706,no
2025-10-01 17:51:45,ETHUSDT,CLOSE,long,ascending_triangle,15s,4287.78,4290.41,4292.067779999999,4339.23336,0,0.8099586,0.8099585771560669,stop_loss,0.3097537546702569,2.4657787777006024,no
2025-10-01 17:51:45,ETHUSDT,CLOSE,long,ascending_triangle,15s,4287.64,4290.41,4291.92764,4339.09168,0,0.7606991,0.7606990933418274,stop_loss,0.2177119284014428,2.4334330079558293,no
2025-10-01 18:02:30,ETHUSDT,OPEN,long,ascending_triangle,15s,4299.45,,4265.0544,4351.0434,0.00990321989096995,0.6183952,0.618395209312439,,0.0,2.4334330079558293,no
2025-10-01 18:02:45,ETHUSDT,OPEN,long,ascending_triangle,15s,4296.0,,4261.632,4347.552,0.006934847675170728,0.60293335,0.6029333472251892,,0.0,2.4334330079558293,no
2025-10-01 19:42:30,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4296.0,4330.45,4300.295999999999,4347.552,0.003467423837585364,0.60293335,0.6029333472251892,partial_tp_0.8%,0.11945275120481516,2.5229742007969063,no
2025-10-01 19:47:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4299.45,4335.57,4303.749449999999,4351.0434,0.004951609945484975,0.6183952,0.618395209312439,partial_tp_0.8%,0.17885215123091677,2.659069101116361,no
2025-10-01 21:37:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4299.45,4303.19,4303.749449999999,4351.0434,0,0.6183952,0.618395209312439,stop_loss,0.1973711724270295,2.6137020051509317,no
2025-10-01 21:43:00,ETHUSDT,OPEN,long,ascending_triangle,15s,4307.88,,4273.4169600000005,4359.57456,0.008859481127951896,0.656637,0.6566370129585266,,0.0,2.6137020051509317,no
2025-10-01 21:49:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4296.0,4300.17,4300.295999999999,4347.552,0,0.60293335,0.6029333472251892,stop_loss,0.13391190860754637,2.58345854497746,no
2025-10-02 05:52:45,BTCUSDT,CLOSE,long,ascending_triangle,15s,118209.7,118230.1,118327.90969999999,119628.2164,0,0.744387,0.7443869709968567,stop_loss,0.22867468605297975,2.6567911348534854,no
2025-10-02 05:59:15,BTCUSDT,OPEN,long,ascending_triangle,15s,118337.0,,117390.304,119757.044,0.0002860803480126313,0.67478925,0.6747892498970032,,0.0,2.6567911348534854,no
2025-10-01 22:03:15,ETHUSDT,OPEN,long,ascending_triangle,15s,4310.92,,4276.43264,4362.65104,0.007231203050411579,0.88408595,0.8840859532356262,,0.0,2.58345854497746,no
2025-10-01 23:52:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4307.88,4343.78,4312.1878799999995,4359.57456,0.004429740563975948,0.656637,0.6566370129585266,partial_tp_0.8%,0.15902768624673494,2.704161621976467,no
2025-10-01 23:58:30,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4310.52,4345.01,4314.8305199999995,4362.24624,0.007039559868269395,0.82558596,0.8255859613418579,partial_tp_0.8%,0.24279441985660988,2.886024920206475,no
2025-10-01 23:58:45,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4310.92,4348.33,4315.23092,4362.65104,0.0036156015252057894,0.88408595,0.8840859532356262,partial_tp_0.8%,0.13525965305794804,2.9899761757572847,no
2025-10-02 00:02:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4310.52,4363.38,4314.8305199999995,4362.24624,0.0035197799341346973,0.82558596,0.8255859613418579,partial_tp_1.2%,0.18605556731835896,3.1455015239049526,no
2025-10-02 00:02:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4307.88,4363.38,4312.1878799999995,4359.57456,0.002214870281987974,0.656637,0.6566370129585266,partial_tp_1.2%,0.12292530065033257,3.2492211084738942,no
2025-10-02 00:02:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4310.92,4363.38,4315.23092,4362.65104,0.0018078007626028947,0.88408595,0.8840859532356262,partial_tp_1.2%,0.09483722800614793,3.3283769303249957,no
2025-10-02 01:48:30,ETHUSDT,CLOSE,long,ascending_triangle,15s,4307.88,4386.61,4312.1878799999995,4359.57456,0,0.656637,0.6566370129585266,partial_tp_1.8%,0.45632972419797974,3.454872313936755,no
2025-10-02 01:49:45,ETHUSDT,OPEN,long,ascending_triangle,15s,4381.08,,4346.03136,4433.65296,0.01237879211387977,0.71796435,0.7179643511772156,,0.0,3.454872313936755,no
2025-10-02 01:52:45,ETHUSDT,CLOSE,long,ascending_triangle,15s,4310.52,4388.99,4314.8305199999995,4362.24624,0,0.82558596,0.8255859613418579,partial_tp_1.8%,0.7050471186065161,3.6549328392284397,no
2025-10-02 01:52:45,ETHUSDT,CLOSE,long,ascending_triangle,15s,4310.92,4388.99,4315.23092,4362.65104,0,0.88408595,0.8840859532356262,partial_tp_1.8%,0.37123188660050344,3.7569602874417103,no
2025-10-02 01:54:15,ETHUSDT,OPEN,long,ascending_triangle,15s,4390.0,,4354.88,4442.68,0.010240150331562376,0.76395315,0.7639531493186951,,0.0,3.7569602874417103,no
2025-10-02 01:54:30,ETHUSDT,OPEN,long,ascending_triangle,15s,4391.0,,4355.872,4443.692,0.007163401432681513,0.86292475,0.8629247546195984,,0.0,3.7569602874417103,no
2025-10-02 12:52:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,118337.0,119302.1,118455.33699999998,119757.044,0.00014304017400631566,0.67478925,0.6747892498970032,partial_tp_0.8%,0.13804807193349608,2.7608472685722774,no
2025-10-02 13:44:30,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,118540.9,119499.9,118659.44089999999,119963.3908,0.0002233001542886085,0.77940077,0.7794007658958435,partial_tp_0.8%,0.21414484796277555,2.921837569168069,no
2025-10-02 13:44:30,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,118526.5,119499.9,118645.02649999999,119948.818,0.00015626210021623437,0.7204111,0.7204111218452454,partial_tp_0.8%,0.15210552835048163,3.0367485923476414,no
2025-10-02 14:50:30,BTCUSDT,CLOSE,long,ascending_triangle,15s,118540.9,118608.2,118659.44089999999,119963.3908,0,0.77940077,0.7794007658958435,stop_loss,0.22917294834639956,2.9723510608523505,no
2025-10-02 14:50:30,BTCUSDT,CLOSE,long,ascending_triangle,15s,118526.5,118608.2,118645.02649999999,119948.818,0,0.7204111,0.7204111218452454,stop_loss,0.16487214193814753,2.92954130836259,no
2025-10-02 06:30:45,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4381.08,4416.6,4385.461079999999,4433.65296,0.006189396056939885,0.71796435,0.7179643511772156,partial_tp_0.8%,0.2198473479425074,3.9223553094819987,no
2025-10-02 15:11:45,BTCUSDT,OPEN,long,ascending_triangle,15s,119093.5,,118140.752,120522.622,0.00046927738708941444,0.74176353,0.7417635321617126,,0.0,2.92954130836259,no
2025-10-02 15:12:00,BTCUSDT,OPEN,long,ascending_triangle,15s,119097.4,,118144.62079999999,120526.5688,0.0003283426353856879,0.8332953,0.8332952857017517,,0.0,2.92954130836259,no
2025-10-02 07:35:00,ETHUSDT,CLOSE,long,ascending_triangle,15s,4381.08,4385.3,4385.461079999999,4433.65296,0,0.71796435,0.7179643511772156,stop_loss,0.2459665993027953,3.867099723759512,no
2025-10-02 15:52:30,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,118337.0,119864.9,118455.33699999998,119757.044,7.152008700315783e-05,0.67478925,0.6747892498970032,partial_tp_1.2%,0.10927554093212444,3.021780628682397,no
2025-10-02 16:11:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,119093.5,120106.5,119212.59349999999,120522.622,0.00023463869354470722,0.74176353,0.7417635321617126,partial_tp_0.8%,0.2376889965607884,3.203344049747291,no
2025-10-02 16:11:00,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,119097.4,120106.5,119216.49739999998,120526.5688,0.00016417131769284394,0.8332953,0.8332952857017517,partial_tp_0.8%,0.16566527668384978,3.329738906970874,no
2025-10-02 08:01:45,ETHUSDT,OPEN,long,ascending_triangle,15s,4374.99,,4339.99008,4427.48988,0.008762511605158771,0.70823795,0.7082379460334778,,0.0,3.867099723759512,no
2025-10-02 18:57:15,BTCUSDT,CLOSE,long,ascending_triangle,15s,118337.0,120523.3,118455.33699999998,119757.044,0,0.67478925,0.6747892498970032,partial_tp_1.8%,0.4036879790806247,3.4436295461411994,no
2025-10-02 18:57:15,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,119093.5,120523.3,119212.59349999999,120522.622,0.00011731934677235361,0.74176353,0.7417635321617126,partial_tp_1.2%,0.16774320201511153,3.583261061704629,no
2025-10-02 18:57:30,BTCUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,119097.4,120568.3,119216.49739999998,120526.5688,8.208565884642197e-05,0.8332953,0.8332952857017517,partial_tp_1.2%,0.1207397955972028,3.684327740414443,no
2025-10-02 18:58:45,BTCUSDT,OPEN,long,ascending_triangle,15s,120498.7,,119534.7104,121944.6844,0.0004487478176934515,0.6579323,0.6579322814941406,,0.0,3.684327740414443,no
2025-10-02 13:01:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4374.99,4411.44,4379.364989999999,4427.48988,0.0043812558025793855,0.70823795,0.7082379460334778,partial_tp_0.8%,0.1596967740040178,3.988300900342072,no
2025-10-02 13:18:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4374.99,4378.85,4379.364989999999,4427.48988,0,0.70823795,0.7082379460334778,stop_loss,0.17660842140197677,3.947691785121453,no
2025-10-02 13:23:15,ETHUSDT,OPEN,long,ascending_triangle,15s,4392.7,,4357.5584,4445.4124,0.008733997006615356,0.67928654,0.679286539554596,,0.0,3.947691785121453,no
2025-10-02 15:03:15,ETHUSDT,CLOSE,long,ascending_triangle,15s,4392.7,4356.6,4357.5584,4445.4124,0,0.67928654,0.679286539554596,stop_loss,-0.31529729193880957,3.5559781331726636,no
2025-10-02 15:04:00,ETHUSDT,CLOSE,long,ascending_triangle,15s,4390.0,4344.19,4354.88,4442.68,0,0.76395315,0.7639531493186951,stop_loss,-0.4691012866888766,2.9974374278593583,no
2025-10-02 15:04:00,ETHUSDT,CLOSE,long,ascending_triangle,15s,4391.0,4344.19,4355.872,4443.692,0,0.86292475,0.8629247546195984,stop_loss,-0.3353188210638245,2.5995449342347885,no
2025-10-02 15:11:45,ETHUSDT,OPEN,long,ascending_triangle,15s,4383.05,,4347.9856,4435.6466,0.013896016225305714,0.62534773,0.6253477334976196,,0.0,2.5995449342347885,no
2025-10-02 15:12:00,ETHUSDT,OPEN,long,ascending_triangle,15s,4383.65,,4348.5808,4436.2537999999995,0.009721711738221221,0.7699639,0.7699639201164246,,0.0,2.5995449342347885,no
2025-10-02 15:12:15,ETHUSDT,OPEN,long,ascending_triangle,15s,4383.0,,4347.936,4435.5960000000005,0.006803290483317142,0.7369004,0.7369003891944885,,0.0,2.5995449342347885,no
2025-10-02 15:54:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4383.05,4418.91,4387.43305,4435.6466,0.006948008112652857,0.62534773,0.6253477334976196,partial_tp_0.8%,0.24915557091972917,2.7875444156672717,no
2025-10-02 15:54:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4383.65,4418.91,4388.033649999999,4436.2537999999995,0.004860855869110611,0.7699639,0.7699639201164246,partial_tp_0.8%,0.1713937779448412,2.9161502181729144,no
2025-10-02 15:54:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4383.0,4418.91,4387.383,4435.5960000000005,0.003401645241658571,0.7369004,0.7369003891944885,partial_tp_0.8%,0.1221530806279588,3.008362323531866,no
2025-10-02 15:55:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4383.05,4436.0,4387.43305,4435.6466,0.0034740040563264285,0.62534773,0.6253477334976196,partial_tp_1.2%,0.18394851478248375,3.1616734228414045,no
2025-10-02 15:55:00,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4383.0,4436.0,4387.383,4435.5960000000005,0.0017008226208292856,0.7369004,0.7369003891944885,partial_tp_1.2%,0.09014359890395214,3.2368174670522634,no
2025-10-02 15:57:15,ETHUSDT,PARTIAL_CLOSE,long,ascending_triangle,15s,4383.65,4437.21,4388.033649999999,4436.2537999999995,0.0024304279345553053,0.7699639,0.7699639201164246,partial_tp_1.2%,0.13017372017478313,3.345552722676245,no
2025-10-02 16:12:00,ETHUSDT,CLOSE,long,ascending_triangle,15s,4383.05,4464.4,4387.43305,4435.6466,0,0.62534773,0.6253477334976196,partial_tp_1.8%,0.7157143156843659,3.5517466750330082,no
